29.31113
58.234395
8.513917
34.49805
59.93285
53.477
8.468917
52.14873
10.56171
13.14666
13.95917
40.3685
14.902
44.91246
55.18517
10.85317
13.939421
29.475
12.32213
11.37588
13.1293
13.13
14.10067
10.3985
43.94821
18.96733
10.71583
46.07217
11.87438
19.14425
11.4636
15.26667
9.637
41.07488
14.30483
56.849
14.50038
9.026417
43.06567
11.34625
56.59075
13.5765
11.71742
18.89729
14.59521
9.808833
11.96525
21.45883
8.818438
9.026417
62.65
9.792083
18.98925
14.58744
53.90158
25.45625
9.570625
14.11967
55.52833
